Index,followers,rt,text
323,886292,85,veteransinblu young airman 1983 cmsgt ret brown work presidenti airlift group
324,886292,245,day airforc histori
325,886292,6,afcar offer followon option airmen take short tour program
326,886292,39,week followfriday hafb follow hill airforc base support air expeditionari forc oper
327,886292,42,that high prais one best coach histori nfl patriot
328,886292,32,usaf men women basketbal team overcom advers finish top three 2017 armedforcesbasketbal tour
329,886292,118,air amp sea join forc conduct interoper train western pacif usnavi
330,886292,48,flashbackfriday
331,886292,18,go airshow watch afthunderbird instead work honeydo list flybywirefight notsohumblebrag
332,886292,17,plane train automobil longer heavi weak advancedcomposit tootingourhorn
333,886292,17,watch sister wed video much fun footag done fli camera drone alsotheairforc
334,886292,19,middl seat redey still better spend 20 hour car annoy littl brother
335,886292,60,longer need master map folder gp thankanairman
336,886292,276,patriot highfli surpris usairforc wing blue
337,886292,182,gendavegoldfein lanc p sijan believ freedom amp fellow airmen live code conduct last breath amp left lega
338,886292,89,day airforc histori
339,886292,83,dyk afthunderbird demo team see usaf f22raptor demo team showcas airpow
340,886292,462,feel needforspe usaf f22
341,886292,38,icymi edit aroundtheairforc highlight sotaf hous arm servic readi subcommitte
342,886292,39,airman recount feel fear anger abandon share stori famili servic wake
343,886292,28,nbcsboston patriot awe usairforc stori surviv train mikegiardi
344,886292,83,happen usaf team appl find
345,886292,47,travel jberoffici airmen journey histori w tuskegeeairman ssgt lesli edward
346,886292,130,usafc last day dubaiairshow what favorit part 45 minut aerial demonstratio
347,886292,369,deptofdefens may often think take keep aircraft go airmen sure watch keep travis6
348,886292,97,patriot patriot wrap first day practic afacademi look ahead raider
349,886292,34,secafoffici valu driven mission focus peopl orient everi day usaf continu keeper sa
350,886292,142,day airforc histori
351,886292,43,shawafb gambler head downrang use combat capabl support operationfreedomsentinel
352,886292,28,prepar emerg idahoairnationalguard airmen
353,886292,32,teammisawa correct f35a
354,886292,161,icymi first japanesemad f35b land teammisawa
355,886292,60,air mobil airmen continu aroundtheclock support caribbean
356,886292,24,wyoguard airman demonstr servicebeforeself serv other duti
357,886292,23,usafc heidi h grant deputi secretari air forc intern affair speak f22 pilot dubaiai
358,886292,77,airmanmagazin f15e strike eagl 492nd fighter squadron take royal air forc lakenheath england nov 6 4
359,886292,369,day airforc histori
360,886292,173,ever seen 48thfighterw fli squadron fill sky
361,886292,50,dualstatu airmen serv air reserv technician never stop support usaf mission
362,886292,41,deploy airmen find way increas war fight capabl amp stay mental fit fight
363,886292,44,vonmil swap jersey player time uniform swap need makeithappen
364,886292,40,start bast turkey amp deck hall take minut think safeti safetyfirst
365,886292,30,icymi gendavegoldfein secafoffici discuss budget sotaf
366,886292,26,gendavegoldfein icymi vcsaf wilson recent showcas militarytomilitari partnership dubai intern air chief conf
367,886292,66,laraseligman dod corral flight line das17 usnavi mh60 knighthawk usairforc f15e strike eagl f
368,886292,43,usafc readi day three dubaiairshow das17
369,886292,124,day airforc histori
370,886292,53,airmen gain new friendship experi w german air forc counterpart exercis blue flag 2017
371,886292,56,checker flag wave teamtyndal airmen gather showcas capabl amp warfight pow
372,886292,24,moral greater moral transport airmen hqusafepa deliv
373,886292,35,airman help commun come togeth aid californiawildfir victim
374,886292,42,icymi gendavegoldfein honor veteran quantico nation cemeteri
375,886292,52,vcsaf gener wilson usaf buy new capabl use old way read speed lead innov
376,886292,57,fresh clean
377,886292,138,day airforc histori
378,886292,70,usafacc sponsor exercis test joint intern partnership combatsearchandrescu oper
379,886292,89,astro2fish lucki tonightalway treat see afacademi cadet serious look size flag
380,886292,45,hqusafepa congratul norway plane nato secretari gener jen stoltenberg note make atlant ocean narrow
381,886292,317,day airforc histori
382,886292,57,airmen soldier put rapid deploy capabl test joint exercis vigil shield 18
383,886292,42,hqafmc gen ellen pawlikowski serv honorari grand marshal new york citi veteran day parad paul william bucha
384,886292,118,veteransinblu lt col toni bevacqua spent major servic fli u2 dragon ladi amp sr71 blackbir
385,886292,61,gendavegoldfein honor spoken war hero legendari aviat amp airforc veteran col eugen deatrick today veteran
386,886292,331,gendavegoldfein thank answer call servic throughout nation histori thank uniform
387,886292,164,secafoffici today honor 22 million american veteran includ 4 million usaf veteran join thank vet
388,886292,2418,deptofdefens salut veteran past amp present serv great nation thank servic amp protect fr
389,886292,99,day airforc histori
390,886292,59,meet airmen peteafb defend space
391,886292,1382,deptofdefens happi 242nd birthday usmc thank protect freedom anoth slice pt tomorrow semper
392,886292,223,rememb amp honor came us veteransday honorthem
393,886292,88,day airforc histori
394,886292,112,usaf pit stop provid life blood aircraft keep fight
395,886292,41,militarybroth share bond goe beyond call duti airmen soldier
396,886292,65,secafoffici intern review find happen kelley case amp look
397,886292,22,secafoffici respons explain author trust congress make dec
398,886292,24,gendavegoldfein count continu bomber presenc pacif continu deter defend mission sotaf
399,886292,33,gendavegoldfein keep night move past sequest current form go break forc sotaf
400,886292,13,15 mobil airmen train advis latin american expeditionari forc support un peacekeep mission
401,886292,9,dodfinr br checklist step 5 5 make decis retir system right blendedretir
402,886292,29,followfriday check 22arw home first activeduti led main oper base new boe kc4
403,886292,8,dodfinr br checklist step 4 5 yet schedul appoint consult instal person financia
404,886292,147,day airforc histori
405,886292,59,whether home station deploy train prioriti airmen eod
406,886292,64,rpa fli 44k hour amp employ 20 coalit strike effort liber raqqah syria isi
407,886292,21,behind mask usafreserv airman use collect explain love serv africa
408,886292,95,illinoi air nation guard sole airrefuel wing earn eighth usaf outstand unit award
409,886292,38,joint space forc realign afspac command becom joint forc space compon command
410,886292,11,dodfinr br checklist step 3 5 educ use blendedretir calcul analyz estim benefit
411,886292,6124,deptofdefens date 76 year ago japan surpris world sneak attack pearlharbor rememb hero th
412,886292,105,day airforc histori
413,886292,44,deploy airman break barrier whole new way teach arab 379aew airmen
414,886292,35,secafoffici amp gendavegoldfein direct review usaf program
415,886292,29,know airman whose innov idea help improv effici oper readi across airforc subm
416,886292,21,secafoffici anyth separ space joint fight move us wrong direct
417,886292,115,may magic school buse world good young student haiti travis60amw
418,886292,29,airmen particip nation grid exercis simul respons cyber amp secur threat
419,886292,49,success complet transit enlist aircraft maintain pilot airman took h
420,886292,97,deptofdefens ye usairforc airmen particip combat warrior challeng avianoairbas itali
421,886292,98,day airforc histori
422,886292,98,might hard believ fli faster save fuel true read pilot put f22
423,886292,29,ti season give feel joy airman gift last famili lifetim
424,886292,73,icymi 386th aew celebr 75 year histori
425,886292,28,airmen help meet demand pilot train mission columbusafb
426,886292,19,nellisafb also f22 success isi syria easili give best strength schedul
427,886292,32,atmospher river hurricanehunt find
428,886292,45,cmsaf need airman take activ interest financi plan amp use everi resourc avail learn
429,886292,14,dodfinr br checklist step 2 5 take mandatori blendedretir optin cours either way go make sure
430,886292,167,day airforc histori
431,886292,60,icymi afghan air forc graduat first six uh60 black hawk pilot
432,886292,42,citizenairman use person struggl suicid encourag other seek help usafhealth
433,886292,42,dyk usaf program allow space oper work scholast expert research enviro
434,886292,57,usaf amp afghan air forc special tactic work togeth gain oper advantag
435,886292,71,96 airmen receiv illustri mackay trophi outstand result amp combat c
436,886292,11,dodfinr br checklist step 1 5 determin elig elig blendedretir militar
