Index,followers,rt,text
240,2673,0,code orang aqi particl pollut level phoenix pinal counti amp stanfield az metro riversid co
241,2673,12,epa hear data amp air qualiti leader talk citizensci smartciti air challeng webinar 1031 regist
242,2673,41,eparesearch particl pollut particul matter pm worldstrokeday 1029
243,2673,5,epaair medic profession learn particl pollut includ smoke affect health earn free ce credit
244,2673,2,cdcasthma know asthma trigger
245,2673,0,code maroon hazard particl pollut level gila river indian commun az everyon take st
246,2673,1,aqi code orang particl pollut level hanford amp coachella valley ca pinal counti amp hidd
247,2673,4,eparesearch dyk air pollut may trigger stroke well health effect learn pdf world
248,2673,0,aqi code maroon hazard particl pollut level pm10 pinal counti az area everyon av
249,2673,0,code red aqi particl pollut level pm10 phoenix az unhealthi peopl heart lung disea
250,2673,29,epa regist smartciti air challeng webinar 1031 hear commun utah amp dc use airqual data
251,2673,15,epa sun safe protect kid harm sun exposur kidsenvhealth
252,2673,5,eparesearch wildfir smoke complex mix co2 water vapor co particul matter hydrocarbon amp organ chemic nox amp
253,2673,9,eparesearch particl size affect potenti caus health effect larger particl dont usual reach lung irrit eye
254,2673,4,eparegion3 kidsenvhealth data check epa american children environ report
255,2673,0,aqi code red particl pollut level pm25 yosemit nation park ca cottonwood id unhea
256,2673,17,epa smoke wildfir impact health learn protect famili kidsenvhealth
257,2673,289,fema cafir safeti info amp updat calo calfir amp caltranshq info air qualiti shelter amp
258,2673,3,eparesearch childrenshealthmonth
259,2673,4,eparesearch smokesens app avail io android devic citsci
260,2673,2,cdcenviron pehsu expert answer question region level join oct 18 pehsu webinar
261,2673,3,today aqi code orang usg particl pollut level sequoiak canyon nation park stoc
262,2673,0,aqi western nevada counti ca code orang ozon pollut level unhealthi sensit group ac
263,2673,0,code red unhealthi aqi particl pollut level elk grove rio vista salina santa cruz califo
264,2673,53,readygov inform wildfir visit
265,2673,9,code red aqi particl pollut level continu today san francisco concord fairfield san rafa
266,2673,7,aqi code red particl pollut level follow area california western nevada counti stoc
267,2673,11,code red aqi particl pollut level pm25 mendocino counti ca area unhealthi everyon may begin
268,2673,5,aqi code red particl pollut level san francisco gridley san rafael ca commun unheal
269,2673,6,eparegion2 octob childrenshealthmonth learn protect children environment hazard
270,2673,15,epa oct children health month learn share tip protect kidsenvhealth
271,2673,0,hidden valley phoenix pinal counti amp stanfield arizona area code orang aqi particl
272,2673,2,aqi code red morn particl pollut level libertyclairton pa area unhealthi amp everyo
273,2673,0,aqi code orang particl pollut level pm25 libertyclairton pa area usg peopl heart
274,2673,0,code orang aqi ozon pollut level ashevil ridg top 4000 feet nc unhealthi sensiti
275,2673,6,eparesearch join smokesens studi amp help advanc scienc health risk exposur wildland fire smoke
276,2673,0,aqi code orang usg particl pollut pm10 level great basin air district amp owen lake ca
277,2673,1,anoth day elev pm10 level hazard aqi hidden valley az health warn emerg condit
278,2673,0,today aqi code yellow ozon pollut level western nevada counti ca unusu sensit peopl
279,2673,0,aqi code orang usg ozon pollut level charlott nc
280,2673,0,code orang forecast particl pollut pm10 level phoenix az unhealthi sensit group
281,2673,11,clevelandnf latest inform canyon fire 8
282,2673,12,r5firenew california larg wildfir activ sept 27 cawildfir
283,2673,1,code orang aqi libertyclairton pa area particl pollut pm25 level unhealthi sensit
284,2673,0,code red unhealthi aqi particl pollut level miami ok
285,2673,0,code red aqi pm25 level throughout sever commun central orangenorcocoronanorth orang co ca
286,2673,0,pkooiman4 go subscrib email alert
287,2673,0,aqi code maroon hazard particl pollut level pm10 hidden valley az
288,2673,0,code orang aqi particl pollut level pm25 anza vli lake elsinor amp temecula vli ca usg
289,2673,0,aqi code orang particl pollut level hidden valley az unhealthi sensit group
290,2673,7,r5firenew follow local forest amp visit inciweb updat remain larg wildfir activ
291,2673,0,today aqi continu code red unhealthi particl pollut level multorpor oregon
292,2673,0,aqi code red particl pollut level libertyclairton pennsylvania area unhealthi
293,2673,0,code orang particl pollut level florencedarlington sc unhealthi sensit group
294,2673,0,aqi multorpor continu code red unhealthi particl pollut level today
295,2673,9,eparesearch wildfir near join smokesens studi amp help determin wildland fire smoke exposur affect health
296,2673,0,aqi code maroon hazard particl pollut level pm10 hidden valley az avoid activ outsid
297,2673,0,today aqi continu code red unhealthi particl pollut level multorpor oregon
298,2673,0,aqi southwest coast main code red pm25 pollut level unhealthi
299,2673,0,aqi code red unhealthi particl pollut level multorpor oregon area today
300,2673,17,epa smoke soot wildfir increas pm25 pollut worsen aqi see protect matter
301,2673,0,today aqi code red particl pollut level yosemit nation park ca area unhealthi
302,2673,1,current particl pollut level unhealthi area california arizona today
303,2673,14,epa comprehens map wildfir airnow bring latest wildfir condit us
304,2673,1,aqi dall purpl unhealthi consid move activ indoor reschedul anoth day
305,2673,24,epa even flame gone air may remain unhealthi keep eye local aqi
306,2673,6,eparesearch join smokesens studi amp help inform strategi protect publichealth wildfir smoke
307,2673,0,area idaho aqi red particl pollut air qualiti unhealthi everyon
308,2673,6,cdcasthma control asthma activ amp fewer symptom wheez cough knowasthma
309,2673,39,femaespanol es muy important que solo use lo generador en exterior lejo de puerta ventana conducto de ventilaci n irm
310,2673,123,fema irma use gener outsid far away window door amp vent caus carbon monoxid poison
311,2673,0,onlin train avail particl pollut patient
312,2673,1,unhealthi code purpl condit seeley lake ut area particl pollut level
313,2673,8,eparesearch hear commun talk air qualiti project amp data use smartciti air challeng webinar tomorrow
314,2673,1,airqual action day code orang forecast ozon pollut level sever area texa usg
315,2673,19,forestservic eaglecreekfir orcgf eagl creek fire 091217 eagl creek fire morn updat
316,2673,2,aqi code red pm25 level great fall amp hamilton mt area today unhealthi
317,2673,2,code yellow amp orang particl pollut level oregon check smoke inform
318,2673,0,hazard condit code maroon particl pollut level seeley lake mt avoid outsid activ
319,2673,11,eparesearch join smartciti air challeng webinar hear air qualiti citizensci amp iot 914 regist
320,2673,2,wildfir burn near learn protect wildfiresmok
321,2673,1,unhealthi level particl pollut area oregon montana washington today
322,2673,2,today aqi forecast seeli lake mt unhealthi particl pollut take action
323,2673,33,cdcgov path wildfir learn emerg evacu
324,2673,2,epaair prepar wildfir natlprep month part learn fire health
325,2673,0,airnow highest 5 code maroon particl pollut level throughout id amp mt hazard
326,2673,1,hazard pollut level particul matter sever citi id today check aqi guid amp take action
327,2673,8,epanorthwest smoki neighborhood epa tip breath easier hot smoki condit help beat heat amp smoke
328,2673,12,eparesearch publichealth offici use wildfiresmok guid help commun wildfir smoke amp health
329,2673,0,today forecast hazard level particl pollut mount hall id avoid outsid activ
330,2673,14,epaair prepar wildfir planahead airnow tool current condit fire near
331,2673,24,usda keep abreast latest wildfir
332,2673,1,check airqual near wildfir airnow fire current condit page
333,2673,3,unhealthi amp hazard airqual alert dozen area wa id mt amp ca
334,2673,2,wildfir caus hazard code purpl particl pollut level throughout mt id amp check latest
335,2673,13,cdcasthma medic profession check new cours cdc amp epa particl pollut patient health
336,2673,0,readi harvey plan protect home famili
337,2673,6,check airqual near wildfir airnow fire current condit page
338,2673,9,eparesearch wildfir area learn smokesens app amp join crowdsourc effort citi
339,2673,21,epa air qualiti flag program help school take action protect student health backtoschool
340,2673,8,eparesearch join citizensci studi health risk wildland fire smoke learn smokesens app
341,2673,7,eparesearch part crowdsourc studi health risk wildland fire smoke learn smokesens app
342,2673,16,eparesearch experienc wildland fire near home smokesens app us air qualiti amp smoke info help
343,2673,1,cdcasthma answer cdcasthma focu group surpris insight kid w asthma amp parent knowasthma login
344,2673,1,cdcasthma peopl log call right today asthma awar expert forum join us onlin knowasthma
345,2673,2,cdcasthma hope join us onlin 2pm call18558801246 webinar id 273 669 631 knowasthma htt
346,2673,10,cdcasthma login today 2pm et hear kid w asthma call18558801246 webinar id 273 669 631
347,2673,1,cdcasthma asthmaairkid learn epaair onlin today 2pm et login call18558801246 webinar id
348,2673,9,epa bench weather station measur air pollut new villag green b
349,2673,12,epa close aqaw citsci explor air qualiti commun share learn beaira
350,2673,24,epa beairawar use aircompar get air qualiti forecast 450 us citi
351,2673,18,epa know air qualiti forecast win play adopt air qualiti flag program learn htt
352,2673,23,epa weve steadili reduc pollut still import check airnow citi beairawar
353,2673,40,epa part reduc air pollut beairawar
354,2673,33,epa world asthma day manag environment asthma trigger beairawar
355,2673,29,epa worldasthmaday post asthma awar month event asthma commun network epaasthma
356,2673,3,eparegion3 today worldasthmaday see region asthma awar month event asthma commun network
357,2673,28,epa wildfir smoke affect indoor air take step keep air home clean possibl beairawar
358,2673,0,air qualiti action day code orang forecast particl pollut level logan utah
359,2673,11,eparesearch villag green vgbench communitybas local air qualiti research project amp semifinalist harvardash award
360,2673,2,eparesearch cochair fedcitsci effort advanc citizensci name semifinalist harvardash innov american go
361,2673,2,eparesearch villag green project vgbench harvardash innov american govern award semifinalist
