Index,followers,rt,text
194,20155,1,chairman gruenberg testifi senat bank committe foster econom growth regul perspect
195,20155,2,regul publish list distress underserv nonmetropolitan middleincom geographi 2017
196,20155,0,regul issu host state loantodeposit ratio complianc section 109 rieglen act 1994
197,20155,4,learn fdic youth save pilot proven method handson learn webinar 6 27 23 pm et regist
198,20155,0,attend alaannu week chicago stop booth 1513 learn money smart fdic librari resourc alaac17
199,20155,0,arkansa bank guidanc help financi institut facilit recoveri area affect sever weather
200,20155,1,look purchas properti greater new orlean area fdic hold auction tomorrow saturday decem
201,20155,4,fdicgov federalreserv usocc support conclus reform intern capit standard baseliii
202,20155,2,fdic honor name one best place work feder govern partnership public servic fedbptw
203,20155,2,fdic banker teleconfer seri small busi resourc commun bank tuesday decemb 12 200 p
204,20155,3,third quarter 2017 fdic state profil avail fifti state puerto rico amp virgin island
205,20155,2,fdic issu list bank examin cra complianc
206,20155,2,look purchas properti greater new orlean area fdic hold auction saturday decemb 9th
207,20155,0,deal debt tip help borrow wise pay loan credit card bill learn
208,20155,2,commun reinvest act exam schedul first second quarter 2018 avail fdicsupervis bank
209,20155,1,fdic banker teleconfer seri small busi resourc commun bank tuesday decemb 12 200 p
210,20155,1,free deposit insur webinar bank offic employe monday decemb 4th 3 pm et learn
211,20155,2,fdic host webinar help increas lender awar understand avail state feder mort
212,20155,4,unhp financialinclus preserv affordableh amp stick bronx read htt
213,20155,2,unhp singl import aspect work stay stick amp sustain work high level ti
214,20155,1,organ interest financi literaci ye join fdic money smart allianc share resourc
215,20155,0,octob 2017 enforc action made public fdic administr hear schedul decemb 2017
216,20155,2,oregon bank offic amp director fdic hold oneday director colleg portland decemb 7th regist
217,20155,2,catch latest fdic money smart financi literaci program
218,20155,4,fdic senior bank analyst ross waldrop one origin founder qbp last qbp press confer
219,20155,2,fdicgov usocc federalreserv final extens certain capit rule transit effect januari 1 2
220,20155,1,agenc announc avail 2016 small busi small farm commun develop lend data
221,20155,1,chairman martin gruenberg open statement third quarter 2017 quarterli bank profil qbp
222,20155,2,fdicinsur institut earn 479 billion third quarter 2017 commun bank net incom rise 6 billion
223,20155,1,watch live fdic third quarter 2017 quarterli bank profil press brief today 1030 et qbp
224,20155,0,watch live tomorrow fdic third quarter 2017 quarterli bank profil press brief tuesday novemb 21 1
225,20155,0,agenc amend cra regul conform hmda regul chang remov refer neighborhood stab
226,20155,2,remark fdic vice chairman thoma hoenig chang financi footprint effect competit
227,20155,0,new jersey bank director truste fdic hold oneday director colleg edison nj decemb 1st
228,20155,1,thank smithschool invit chairman gruenberg speak student answer question
229,20155,0,mark calendar fdic third quarter 2017 quarterli bank profil press brief broadcast live tu
230,20155,0,attend 2017 afcp research train symposium stop exhibit hall learn fdic financ
231,20155,2,fil banker teleconfer seri small busi resourc commun bank registr open fdi
232,20155,3,fdic chairman martin j gruenberg share experi head fdic well futur challeng f
233,20155,0,fdic chairman martin j gruenberg share experi head fdic well futur challeng f
234,20155,2,join fdic chairman martin j gruenberg today 2 pm et brookingsinst discuss financi regul
235,20155,1,join fdic chairman martin j gruenberg brookingsinst discuss financi regul postcrisi p
236,20155,2,join fdic cfpb webinar financi literaci resourc person disabl novemb 15 2
237,20155,4,veteran day fdic honor employe past present serv countri thank servic
238,20155,1,agenc propos addit burdenreduc revis consolid report condit incom call rep
239,20155,0,join fdic chairman martin j gruenberg brookingsinst discuss financi regul postcrisi p
240,20155,5,join fdic cfpb webinar financi literaci resourc person disabl novemb 15 2
241,20155,0,fdic chair martin gruenberg discuss econom inclus lischq expandingopportun read remark
242,20155,0,curiou fdic money smart small busi regist town hall webinar novemb 9 23 pm et
243,20155,0,commun reinvest act rate state nonmemb bank releas august 2017 cra
244,20155,0,ca bank offic amp director fdic hold oneday director colleg san francisco 1115 regist
245,20155,1,fdic advisori committe commun bank meet tomorrow nov 1 watch live websit communitybank
246,20155,1,last day regist interag commun bank teleconfer liquid amp fund risk manag 116 2pm et
